"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
1791,"1","спасибо","2025-05-13T08:28:14.025016Z",4203157,3.444,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:28:14.025056Z","","","","",""
1792,"1","спасибо!","2025-05-13T08:28:17.815665Z",4203048,2.754,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:28:17.815681Z","","","","",""
1793,"1","теперь у меня тоже начали шуметь, переоткройте заявку.","2025-05-13T08:28:22.548234Z",4203043,3.659,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-13T08:28:22.548250Z","","","","",""
1794,"1","отлично, быстро","2025-05-13T08:28:35.796425Z",4202998,11.908,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-13T08:28:35.796441Z","","","","",""
1795,"1","спасибо","2025-05-13T08:28:40.730399Z",4202773,3.766,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:28:40.730415Z","","","","",""
1796,"1","спасибо. показания исправлены","2025-05-13T08:28:43.992102Z",4202767,2.424,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:28:43.992118Z","","","","",""
1797,"1","молодцы.","2025-05-13T08:28:48.226736Z",4202721,2.892,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:28:48.226752Z","","","","",""
1798,"1","за ответ благодарю. не устраивает, что мне заранее зачислили страховую сумму из переплаты в январе 2025, не согласовав со мной. кто принимает такие решения и почему это не было со мной согласовано?","2025-05-13T08:28:59.973226Z",4202707,10.014,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]","2025-05-13T08:28:59.973242Z","","","","",""
1799,"1","спасибо большое работу","2025-05-13T08:29:03.564210Z",4202703,2.48,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:29:03.564228Z","","","","",""
1800,"1","благодарю за быстрый отклик !","2025-05-13T08:29:07.196675Z",4202648,2.578,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-13T08:29:07.196692Z","","","","",""
1801,"1","спасибо👍","2025-05-13T08:29:11.011035Z",4202521,2.918,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:29:11.011055Z","","","","",""
1802,"1","супер сотрудник ! 10 и 10 баллов , профессиональный подход . спасибо.","2025-05-13T08:29:16.765406Z",4202514,4.711,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-13T08:29:16.765426Z","","","","",""
1803,"1","никто не ответил, сначала было написано: приостановлено, второй ращ: выполнено.","2025-05-13T08:29:27.414575Z",4202403,9.582,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-13T08:29:27.414595Z","","","","",""
1804,"1","спасибо за работу","2025-05-13T08:29:30.521525Z",4202397,1.995,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:29:30.521540Z","","","","",""
1805,"1","благодарю за терпение)))","2025-05-13T08:29:34.984669Z",4202396,2.504,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:29:34.984686Z","","","","",""
1806,"1","спасибо","2025-05-13T08:29:38.388563Z",4202389,2.336,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:29:38.388582Z","","","","",""
1807,"1","спасибо мастерам, что оперативно пришли.","2025-05-13T08:29:43.320216Z",4202359,3.746,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-13T08:29:43.320236Z","","","","",""
1808,"1","молодцы, доволен сантехниками","2025-05-13T08:29:47.757524Z",4202354,3.274,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-13T08:29:47.757540Z","","","","",""
1809,"1","большое спасибо.","2025-05-13T08:29:50.638243Z",4202255,2.028,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:29:50.638260Z","","","","",""
1810,"1","спасибо) быстро сделали ключи👍","2025-05-13T08:29:55.130805Z",4202169,3.495,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-13T08:29:55.130821Z","","","","",""
1811,"1","очень быстро решили вопрос! от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут 30. неожиданно и приятно!","2025-05-13T08:30:06.074707Z",4202115,9.759,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-13T08:30:06.074723Z","","","","",""
1812,"1","огромное спасибо 👍","2025-05-13T08:30:08.882894Z",4202089,1.83,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:30:08.882915Z","","","","",""
1813,"1","пожалуйста свяжитесь со мной","2025-05-13T08:30:15.308546Z",4202058,4.58,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-13T08:30:15.308562Z","","","","",""
1814,"1","ждём до весны (теплого времени года )","2025-05-13T08:30:20.567677Z",4202014,7.111,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:30:28.425741Z","","","","",""
1815,"1","спасибо специалисту","2025-05-13T08:30:32.568085Z",4202013,3.128,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""]]}]","2025-05-13T08:30:32.568100Z","","","","",""
1816,"1","лучший сервис в мире )))))","2025-05-13T08:30:36.375654Z",4202008,2.765,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:30:36.375668Z","","","","",""
1817,"1","быстро решили проблему. спасибо.","2025-05-13T08:30:40.453895Z",4202006,2.987,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-13T08:30:40.453915Z","","","","",""
1818,"1","добрый день! прошу указать сроки настройки системы аскуэ. пока система не работает, показания которые передаем вручную не учитываются?","2025-05-13T08:30:49.348997Z",4201875,7.955,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-13T08:30:49.349012Z","","","","",""
1819,"1","забрал очки","2025-05-13T08:30:52.649478Z",4201832,2.232,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:30:52.649495Z","","","","",""
1820,"1","спасибо большое","2025-05-13T08:30:56.366423Z",4201721,2.572,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:30:56.366438Z","","","","",""
1821,"1","спасибо","2025-05-13T08:31:00.751816Z",4201579,3.237,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:31:00.751832Z","","","","",""
1822,"1","спасибо за быстрый отклик на заявку, к сожалению проблема не решилась, запах остался, будем ждать потоп.","2025-05-13T08:31:13.481818Z",4201573,11.597,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Не понравилось качество""]]}]","2025-05-13T08:31:13.481834Z","","","","",""
1823,"1","огромное спасибо!!!! завтра жду мастера-фломастера","2025-05-13T08:31:19.990761Z",4201552,5.313,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-13T08:31:19.990776Z","","","","",""
1824,"1","благодарю!","2025-05-13T08:31:23.985285Z",4201544,3.053,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:31:23.985302Z","","","","",""
1825,"1","спасибо!","2025-05-13T08:31:27.583761Z",4201511,2.506,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:31:27.583776Z","","","","",""
1826,"1","специалист перезвонил, всё разъяснили.","2025-05-13T08:31:44.118535Z",4201421,14.874,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество работы сотрудников""]]}]","2025-05-13T08:31:44.118551Z","","","","",""
1827,"1","благодарю","2025-05-13T08:31:49.232376Z",4201409,4.036,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:31:49.232392Z","","","","",""
1828,"1","оперативно","2025-05-13T08:31:54.007697Z",4201390,3.495,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-13T08:31:54.007713Z","","","","",""
1829,"1","все хорошо","2025-05-13T08:31:59.003784Z",4201353,3.333,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:31:59.003799Z","","","","",""
1830,"1","лучшие","2025-05-13T08:32:03.335041Z",4201319,2.842,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:32:03.335061Z","","","","",""
1831,"1","большое спасибо","2025-05-13T08:32:07.357428Z",4201216,2.533,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:32:07.357443Z","","","","",""
1832,"1","почему не дает вносить показания электроэнергии в приложении?","2025-05-13T08:32:20.512253Z",4201201,12.202,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-13T08:32:20.512268Z","","","","",""
1833,"1","работа выполнена на 5+.      но лампочки очень не качественные, часто меняют ((","2025-05-13T08:32:25.791774Z",4201195,4.162,5,"[{""taxonomy"":[[""Вопрос решен""],[""Не понравилось качество""]]}]","2025-05-13T08:32:25.791789Z","","","","",""
1834,"1","спасибо, все отлично!","2025-05-13T08:32:30.474794Z",4201149,3.695,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-13T08:32:30.474808Z","","","","",""
1835,"1","все сделал быстро, качественно.","2025-05-13T08:32:36.415942Z",4201146,4.129,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-13T08:32:36.415957Z","","","","",""
1836,"1","быстро среагировали! спасибо","2025-05-13T08:32:40.219248Z",4201138,2.57,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-13T08:32:40.219262Z","","","","",""
1837,"1","пока не создашь заявку, выполняется только уборка техникой","2025-05-13T08:32:50.496302Z",4201035,9.068,5,"[{""taxonomy"":[[""Не удовлетворён""]]}]","2025-05-13T08:32:50.496318Z","","","","",""
